release_candidate,paper_2206_03131_role,publication_candidate_tags,publication_candidate_dois,local_origin_tags,local_origin_notes,object_id,db_object_name,db_object_aliases,db_sptype,db_ra,db_dec,db_e_bv,index_star_name,combine_id,echelle_order,mode,telluricflag,combineflag,obs_date,db_wavelength_min,db_wavelength_max,index_x_min,index_x_max,local_fits_path,file_exists,file_size_bytes,index_spec_path,index_object_dir,combine_path,index_setting
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,51,WIDE,1,0,2017-07-31-02:27:34.602,10854.9756,11127.7027,10854.79190467628,11127.51904391526,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,61,WIDE,1,0,2017-07-31-02:27:34.602,9093.0597,9300.8382,9092.906668228192,9300.685224600542,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,46,WIDE,1,0,2017-07-31-02:27:34.602,12005.5936,12356.2757,12005.39027173553,12356.07244773117,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,60,WIDE,1,0,2017-07-31-02:27:34.602,9256.0058,9437.7909,9255.850114158446,9437.635250427998,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,58,WIDE,1,0,2017-07-31-02:27:34.602,9549.9083,9783.6706,9549.747198038292,9783.509463697375,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,48,WIDE,1,0,2017-07-31-02:27:34.602,11520.2547,11831.9575,11520.05968566232,11831.76239455738,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,54,WIDE,1,0,2017-07-31-02:27:34.602,10246.6773,10506.4184,10246.50392373061,10506.24503829566,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,49,WIDE,1,0,2017-07-31-02:27:34.602,11280.3344,11592.041,11280.1432425295,11591.84984136299,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m49_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m49_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,52,WIDE,1,0,2017-07-31-02:27:34.602,10645.0452,10917.7752,10644.8650500185,10917.59510419623,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,47,WIDE,1,0,2017-07-31-02:27:34.602,11758.6756,12083.3702,11758.47650950166,12083.17107666753,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,56,WIDE,1,0,2017-07-31-02:27:34.602,9889.7957,10123.5521,9889.628581808543,10123.38501604875,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,53,WIDE,1,0,2017-07-31-02:27:34.602,10446.611,10706.3492,10446.43433018092,10706.17253006805,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,paper_2206_03131_reddened_target,,,,,39,HD 168607,HD168607 | HD 168607,B9Iaep C,18:21:14.88,-16:22:31.7,1.56,HD 168607,HD_168607_o39_c2T,44,WIDE,1,0,2017-07-31-02:27:34.602,12550.9124,12938.3912,12550.70011453502,12938.17888405746,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/sum/HD_168607_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_168607/HD_168607_o39_c2T/HD_168607_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,HD_168607,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_168607/2017_07_30-HD_168607_pipeline_ver3.6/2017_07_30-HD_168607_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T5/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,60,WIDE,1,0,2017-07-31-02:09:34.589,9255.9831,9437.7678,9255.827503807166,9437.612197427252,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,59,WIDE,1,0,2017-07-31-02:09:34.589,9392.9369,9600.7101,9392.778497975896,9600.551691050328,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,47,WIDE,1,0,2017-07-31-02:09:34.589,11758.6376,12083.3314,11758.43856513852,12083.13234166782,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,48,WIDE,1,0,2017-07-31-02:09:34.589,11520.2183,11831.9202,11520.02320103309,11831.72515092699,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,44,WIDE,1,0,2017-07-31-02:09:34.589,12550.8696,12938.3474,12550.65728460581,12938.13511061108,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,58,WIDE,1,0,2017-07-31-02:09:34.589,9549.8838,9783.6455,9549.722723737163,9783.484420181618,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,50,WIDE,1,0,2017-07-31-02:09:34.589,11063.3727,11349.091,11063.18534533238,11348.90364414842,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m50_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m50_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,46,WIDE,1,0,2017-07-31-02:09:34.589,12005.5541,12356.2354,12005.35079315765,12356.03211523646,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,51,WIDE,1,0,2017-07-31-02:09:34.589,10854.9432,11127.6696,10854.75949798228,11127.48597312632,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,53,WIDE,1,0,2017-07-31-02:09:34.589,10446.5811,10706.3187,10446.40440704917,10706.14197446968,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,52,WIDE,1,0,2017-07-31-02:09:34.589,10645.014,10917.7434,10644.83390796054,10917.56329803626,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,61,WIDE,1,0,2017-07-31-02:09:34.589,9093.038,9300.816,9092.884992902747,9300.66304333132,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,42,WIDE,1,0,2017-07-31-02:09:34.589,13137.6711,13553.3115,13137.44880837362,13553.08926690612,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,55,WIDE,1,0,2017-07-31-02:09:34.589,10069.7084,10303.4614,10069.53829454623,10303.29124359402,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
True,extra_candidate_release_object,,,NTT17c_DIBanalysis_candidate,Found in 2017-07 NTT17c quality/telluric/DIBanalysis traces; not yet tied to a publication.,37,*  15 Sgr,HD 167264,O9.7Iab C,18:15:12.90,-20:43:41.7,0.29,HD 167264,15_Sgr_o37_c2T,43,WIDE,1,0,2017-07-31-02:09:34.589,12852.2677,13228.9269,12852.05052954986,13228.70966992062,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/sum/HD_167264_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_167264/15_Sgr_o37_c2T/HD_167264_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,HD_167264,/Users/hamano/DIB_analysis/DIB_pipeline_dir/15_Sgr/2017_07_30-HD_167264_pipeline_ver3.6/2017_07_30-HD_167264_pipeline_ver3.6--HD_163336_pipeline_ver3.6-T2/,wide
