Fan et al. (2019), ApJ, 878, 151	546	59	4	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	112	59	0	3.4	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	547	59	0	1.5	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	113	59	35.7	4.8	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection with contamination.
Fan et al. (2019), ApJ, 878, 151	548	59	2.7	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	549	59	7.6	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	114	59	0	0	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Rejection (The DIB could not be measured due to severe contamination.)
Fan et al. (2019), ApJ, 878, 151	115	59	4.1	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	116	59	0	24.3	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	117	59	20.8	1.2	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	118	59	12.9	1.7	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	550	59	2	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	551	59	0	1.6	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	119	59	8	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	121	59	40.5	0.7	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	122	59	128.5	15	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	552	59	4.8	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	123	59	316.2	22.3	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection with contamination.
Fan et al. (2019), ApJ, 878, 151	124	59	4.2	0.2	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	553	59	6.1	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	125	59	85.3	5.1	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	554	59	2.6	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	126	59	17.4	0.9	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	127	59	3	0.3	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	555	59	4.6	1	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	128	59	0	3.9	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	129	59	2.3	0.3	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	556	59	7.3	1.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	130	59	88.7	4.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection with contamination.
Fan et al. (2019), ApJ, 878, 151	131	59	19.6	0.2	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	132	59	10.7	0.8	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	557	59	0	15.7	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	133	59	0	25.7	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	558	59	0	2.6	TRUE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Upper limit (The DIB was measured but not detected at 3-sigma level.)
Fan et al. (2019), ApJ, 878, 151	559	59	4.5	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	134	59	32.5	2.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	560	59	6.2	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	135	59	10.7	0.6	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	136	59	25.3	0.7	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	137	59	20.9	0.5	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	138	59	4.6	0.3	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	561	59	3.3	0.2	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
Fan et al. (2019), ApJ, 878, 151	562	59	1.8	0.4	FALSE	1999-2003?	38000	Apache Point Observatory 3.5m telescope/ARCES	Detection (The DIB was measured and detected at 3-sigma level, and no interfering with stellar lines, telluric residuals, or any other sources of contaminations has been identified.)
